sentence1,label
"RT @AInformacao: Abimaq: mudanças do BNDES são boas, mas não têm força para retomar investimento - Estado de Minas https://t.co/J9CZQB1Msb…",1
"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG. Pouco, pra quem perde a vida na mão desses bandidos cada ve…",2
@doidao_galo @_FSEP @twitpalmeiras kkkk mineirao e do governo de Minas.  Aí joga no indepencia pq torcida só enche caixa de fósforo,1
Minas vai dobrar oferta de trabalho e estudo nos presídios do Estado https://t.co/Ndm6DSUy8G,1
"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",0
"RT @diariopopularRS: Alunos, professores e técnico-administrativos da UFPel e do IFSul vão discutir o cronograma para 2017. https://t.co/jN…",2
Ação do Governo de Minas Gerais beneficiará 12 mil agricultores familiares https://t.co/zHL8wGjEvc,2
07/01-Dia da Fundação do município brasileiro de Carangola Estado de Minas Gerais. Dia da Fundação do município... https://t.co/ihXlDIoCkV,1
"RT @dandanash: Un grupo de choque flotó sobre la CDMX y el Estado de México, y explotó todos los walmart y chedraui con su rasho láser. #Cu…",1
@PMMG190 - PM prende autor de roubo https://t.co/YpKx4QUqQ7,2
"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",0
Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora  https://t.co/pZ99cbIiTL,2
RT @JBarbosa2014: A FÓRMULA DO FRACASSO: O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…,0
"I'm at Big Mais in Governador Valadares, Minas Gerais https://t.co/jcUp8DalI3",1
RT @jota_gomes: Prezado servidor. Sabe seu 13°? Então...   https://t.co/7LG3Fd8Odz,1
"I'm at Estádio Governador Magalhães Pinto (Mineirão) - @mineirao in Belo Horizonte, MG https://t.co/mnnUcCc750",1
"RT @UOLNoticias: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm",1
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
"Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/3DFHSlCeZS",2
"@cartacapital isso tudo é um absurdo, legal mesmo é isso aqui https://t.co/TnVZQTadaD",1
"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/hU75PTG2A8 https://t.co/PPFwuDORe9",1
#cspb MG: Inaugurada a farmácia dos servidores de Governador Valadares: Uma ideia ambiciosa… https://t.co/MK8lPQGyEj,2
Presídio adota novo método e consegue recuperar 60% dos presos  https://t.co/Y6UHPSnR4q https://t.co/nZuZ2GqIMP,2
RT @Gisaieira: Ativistas voltam às ruas de BH contra aumento da tarifa de ônibus - Gerais - Estado de Minas https://t.co/YtsnSqACBW,0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"Yo pongo un estado""mg y hablamos"" y posta que nadie le pone mg � veo a algunos turrist que lo ponen y tienen más mg que mi foto de perfil",1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/PA5bfm3rws,2
Governo de MG prevê aterro e estações de lixo para o Centro-Oeste https://t.co/uiPBonxZN7,2
RT @epocanegocios: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/K6plvNsHyA https://t.co/bl9UV8s6aj,0
@PMMG190 - ADOLESCENTE DE 16 ANOS É APREENDIDO COM DROGAS. https://t.co/hfNOn9dqnL,2
RT @mmarques57: Ipatinga-MG - Governo da PTista Cecília Ferragente (Ferramenta) esposa do Chico Farragente. https://t.co/o33QkWF0dw,0
Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio https://t.co/KOl7VSF09m https://t.co/vkdYQn4v9c,2
em_com: Secretaria de #Educação de MG abre processo para contratar designados https://t.co/5J1OiLySvG #timbeta #sdv,2
RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos. https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A,2
"RT @implicante_org: Sob proteção do governo dos EUA, ex-mulher de mensaleiro diz ter provas incriminando Lula https://t.co/Ectgw3Ns2j https…",1
@PMMG190 - São José da Lapa - PM evita mais um furto a residência https://t.co/OJLRt18r2N,2
Cinco homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/nuKb62ujtJ https://t.co/DpuE9c40fk,2
"RT @MPCPE: Mesmo em calamidade financeira, Estado de Minas compra mais dois helicópteros https://t.co/cyIYNkbT4I",0
"'Não me arrependo', diz americano que reagiu a assalto no Rio e foi preso por desacato - Nacional - Estado de Minas https://t.co/zbhzO0Qwh6",1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/4pItzRbFCv,2
Homem é morto a tiros após deixar presídio em Governador Valadares  https://t.co/6lzwca6Opa,1
Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo https://t.co/DkyFcdPe3R,2
"#beta #betalab #mg Bom exemplo: Sem mortes há 2 anos, ES é modelo contra violência https://t.co/uDbHKWInzr #timbeta… https://t.co/BMKRAM5hu6",2
"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",2
Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela - https://t.co/smS92PWPDN https://t.co/GVOxAOXtqT,2
RT @Gisaieira: Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/XNsAkX4bT2,0
"I'm at Praça do Papa (Governador Israel Pinheiro) in Belo Horizonte, MG https://t.co/nhT565ohqN",1
Necesito nuevas amistades. Den mg a este estado y les llegará un mensaje de mi parte.,1
#timbeta #globo Governador Valadares registra dois assassinatos em menos de uma hora https://t.co/888hGlseNv #OperacaoBetaLab #Sigodevolta,1
RT @infomoney: Banco do Brasil avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xX9wSOLNEv #mercados_IM,0
"I'm at Araujos in Araujos, Estado de Minas Gerais https://t.co/3Upk3NmOVK",1
São mais de 200 vagas disponíveis para candidatos de todos os níveis de ensino https://t.co/7I1WXXsglQ,2
Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí  https://t.co/KQJZiIPFZ5,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/UulbE85qOg https://t.co/C5zncXIMuv",1
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/ty5E06x2zf https://t.co/oh6ymhZSns,2
Me llego la notificación de que Grego me dio mg y entre en un estado de risa y llanto a la vez �,1
RT @AntonioSous: Via @estadao: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/dNMvSEaDJO,0
UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/nipeomWxmh,1
"RT @andreslajous: El desastre que hoy vivimos era previsible, nada más no quisieron ver lo que fue el gobierno en el Estado de México 2005…",1
RT @otempo: Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios https://t.co/epymFxIKlA https://t.co/VCAZ2BoXeE,2
RT @jenswanlive: Minas é um Estado tá? Obs.: Maior que São Paulo e Rio de Janeiro. @trinadeckerr,1
RT @Caiado_2018: Pimentel vai busca filho em festa de réveillon com helicóptero do estado! https://t.co/FAw4akN9KW,0
Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora https://t.co/LxEhCCZ4ts,2
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/jXbz4ViExK https://t.co/8HTKBLA5u9,2
@PMMG190 - 21° BPM  UBÁ  PM PRENDE AUTOR DE ROUBO E RECUPERA CELULAR https://t.co/bSSulFVt5H,2
Calamidade em Minas https://t.co/149cvJpH7g,0
"RT @alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…",1
Saúde de Varginha faz vacinação contra febre amarela de casa em casa no Parque Rinaldi https://t.co/fDMU9PiPaY,2
Êxodo rural e crescimento desordenado aumentam número de favelas no interior de Minas - Gerais - Estado de Minas https://t.co/ulpuJ6BVTM,1
Ônibus carregado de drogas é flagrado na MG-353; motorista é preso: PM apreendeu 350 kg de maconha e 19 kg de pasta… https://t.co/5VHnYoptK2,2
"""Daí a gente visita governador valadares"" ""Que lugar eh esse mãe?"" ""MG, a gente tem uns parente la""  MANO onde q eu NÃO tenho parente",1
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/EZd3GCt7zA #noticias,2
"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/nfEeCo5bID by #chico_pinheiro via @c0nvey",0
RT @MACAesPAIS: Andrés y Santiago Restrepo Arismendi JAMÁS desaparecerán del corazón del pueblo ecuatoriano! Crimen de Estado que no se bor…,1
RT @marisascruz: Qual foi a Justiça que Prorrogou? A do Estado de MG? Aqui a resposta https://t.co/ESA886VwpB... https://t.co/XfZRaW0hN0,1
"RT @RealSociedad: � Zaldua: ""La afición ha estado de 10"" #RealSociedad https://t.co/7o6SDxeEoa",1
"New post: ""Suspeitos de envolvimento em roubo de bancos no Sul de MG são presos"" https://t.co/SHfVv46HqC",2
"I'm at São Pedro do Avaí in São Pedro do Avaí, Estado de Minas Gerais https://t.co/dUyPgauWMe",1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Le daría mg a ese estado uuuuuui,1
"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",0
RT @ganem_alexandre: Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/Vru…,1
"Em discurso, Michel Temer confude real com cruzeiro ao falar da moeda - Politica - Estado de Minas https://t.co/4bL9nlVzC0",1
A Força Nacional do #SUS reforça ajuda ao estado de Minas Gerais. #FebreAmarela https://t.co/vUjG7pFTAh https://t.co/7Ubwqj4gAw,2
"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/WtMWgznRP5 by #heliovesp via @c0nvey",0
#beta #betalab #mg Massacre em presídio de Manaus: Governo do AM rebate ministro da Justiça e… https://t.co/MaBb4airMU #timbeta #rt #brasil,1
"I'm at Big Mais in Governador Valadares, Minas Gerais w/ @andre280580 @tue_nunes07 @brenasunshine @newrandley https://t.co/ToYhw2yCLg",1
Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/WeC2M8oXsA,1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
"Após reação negativa, Temer defende no Twitter uso da palavra 'acidente' - Nacional - Estado de Minas https://t.co/QEi0iat1Nb",1
RT @LRagazzi: Ex-diretor do governo de Minas. Saiu da Agência de Desenvolvimento da Região Metropolitana de BH em maio/2016 https://t.co/7D…,1
Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/w8sLloUihZ #G1 https://t.co/SBLA07r7jc,2
"em_com: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/ajkau9DlB6 #timbeta #sdv",1
RT @SaudeMG: Minas Gerais recebe auxílio da Força Nacional do #SUS para casos de #FebreAmarela https://t.co/OeN8qj5MX5 https://t.co/YMnSuB0…,2
Saúde mantém estado de atenção e investiga casos de febre amarela https://t.co/dEoQvLjhwv https://t.co/J4n3A3Zv7g,1
E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar;;;;; https://t.co/1elytxd1iX,1
"Alerta: Segundo Secretária de Saúde de Minas Gerais, sobe para 14 o número de mortes suspeitas por febre amarela no Estado.",1
"RT @editoranemo: ""A gigantesca barba do mal"" em destaque no caderno Cultura do Estado de Minas. https://t.co/PxNurIkTlw",1
"Via @estadao:  -  https://t.co/m5ZhWcDuw7 BANCO DO BRASIL,PETISTA NAO PAGA DIVIDA,SÓ COMPRA HELICOPTERO.",1
Ônibus carregado de drogas é flagrado na MG-353; motorista é preso  https://t.co/xunciUKwyd,2
Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/rbmAy83a3v,1
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/gxu19lxT9u https://t.co/cu4jgBpnE9",2
RT @marlidzdz59: Movimentos campesinos articulam ações contra o governo - Politica - Estado de Minas https://t.co/PHjTy4EZUu,1
"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",2
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
Si mi platonico le da Mg al estado lo etiqueto en los comentarios��,1
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
RT @gseguidores2: ��Compra 200 Retweets para tu twet https://t.co/Lvw7uveTJT,1
Rio distribui vacinas contra febre amarela a municípios na divisa com Minas https://t.co/N1A1rDftmc,2
@PMMG190 - Homem é preso com drogas https://t.co/AGm0gnxmcp,2
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/d2fYdCrup6 https://t.co/8YVCP1VVrs,2
"RT @adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…",0
"Com três anos, presídio privado em Minas Gerais não teve rebeliões. E agora, José? https://t.co/zOGi877LRn",2
PM apreende pés de maconha e drogas em Uberlândia https://t.co/Pkj8rPp4s5 #noticias,2
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
RT @OrganizadAntiPT: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/Z7DIppD0ha,0
Suspeito de tráfico de drogas é detido com mais de R$ 22 mil em Juiz de Fora #G1 https://t.co/J4sKWkRr3n,2
RT @olelias: @GPronaldo13 Com um GOVERNADOR desse! Qualquer CORRUPTO vai querer ser CANDIDATO EM MG! Até as FACÇÕES do lula BÊBADO,0
@PMMG190 - 22°BPM - POP E GEPAR DA 125ª CIA APREENDEM DROGAS E ARMA EM BAILE FUNK NA VILA AMBROSINA https://t.co/DtBxHX0241,2
Chamada inicial para designação terá início no dia 18 de janeiro de 2017 https://t.co/71acl8cSXc,2
"@PMMG190 - Polícia Militar apreende menor por tráfico de drogas e posse ilegal de arma de fogo, no bairro Sã... https://t.co/qQB1G1ku2L",2
RT @Gisaieira: Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/XNsAkX4bT2,0
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,0
"RT @Whackybus: Panelas? Alguém? Petrobras aumenta preço do diesel nas refinarias em 6,1% em média - Economia - Estado de Minas https://t.co…",1
RT @MBLivre: https://t.co/zFsJ6ilIhi https://t.co/EzJRmrHXDk,1
#SUS Vacinas oferecidas gratuitamente pelo #SUS reforçam proteção contra #FebreAmarela https://t.co/bBWvHfQ4R7 ☺️�� https://t.co/VpMGd9xmnT,2
"RT @leandroruschel: Sobre o governador de Minas, só há uma pergunta a fazer: por que o meliante ainda não está preso???",0
"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/NA07WBwoOs https://t.co/Jh1YLyW4jg",2
"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/XXX4wzta9H https://t.co/fbjEA8Jh3T",2
Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/vsbj2CXDur,1
Governo de MG prevê aterro e estações de lixo para o Centro-Oeste https://t.co/9Ppg8yTPmS https://t.co/AhcYKurISR,2
Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/TBcn0dw4Co,2
"""Representando mais uma ferramenta de monitoramento da educação da rede estadual em Minas, a Secretaria de Estado... https://t.co/brsfBqHXlQ",2
PM apreende armas usadas em homicídio em Governador Valadares https://t.co/zqYd3MF8oT #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,1
"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",0
Obama critica plano de republicanos para derrubar Medicaid - Estado de Minas https://t.co/rHeUhNRuGU,1
Postos dos Sine oferecem mais de 1.500 vagas de emprego no estado https://t.co/PfrF2VjeO1,1
"@mrc_mg Non basta cambiare canale, bisogna cambiare ennesimo Governo abusivo e soprattutto politici arroganti",1
"Voltaire: CUNHA NO ""ESTADO DE MINAS"" - CUNHA PAGOU ATÉ AULAS. https://t.co/wz87oVFo3H #AntônioPrado #AntaGorda #Aguanil #Araguari #Cordeiro",1
João Doria é tietado e recebe artista em segundo dia de ação vestido como gari - Estado de Minas https://t.co/wZXrv3D7NY,1
RT @MuckeMuckjs: Usou o$ para comprar mas 2 Helicopteros né não BB avisa Justiça que governo de MG não tem recursos em conta judicial https…,0
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/3X9kktUK8d,2
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/XvvVZwsO40,2
Polícia Civil apreende drogas e materiais para refino em Iturama  https://t.co/n2f0aeHRRw,2
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
"@BlogDoPim @carioca556  O Aécio quando governador de Minas fez mais de 1.200 viagens para ir a praia no  Rio de Janeiro , cadê a indignação?",1
"RT @revistavoto: Governo de #Minas gasta R$ 50,8 milhões com helicópteros https://t.co/KNJEi9SXxb  #politica",0
@willmesmo Governador Valadares leste de Minas,1
Governador Valadares será contagiada pelo sertanejo neste fim de semana https://t.co/RqxS3ScOEE https://t.co/Y39vB1dcBk,1
"RT @josetomazfilho: A balada de Pimentel - governador de MG atrasa salários, mas abusa de mordomias  https://t.co/j4onTU26lV …",0
"Ônibus carregado de drogas é flagrado na MG-353 em Juiz de Fora, MG https://t.co/jzkrkcBAT4 https://t.co/UL4o8wpAfH",2
@Independent  o melhor queijo do mundo é daqui do Brasil mais exatamente do estado de Minas Gerais,1
"RT @revistavoto: Governo de #Minas gasta R$ 50,8 milhões com helicópteros https://t.co/KNJEi9SXxb  #politica",0
"RT @portaluai: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://…",1
Em qual estado vc mora ? — mg https://t.co/xmWcgjcemm,1
RT @Gisaieira: Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/XNsAkX4bT2,0
RT @marcelloterto: Com menos se faz mais: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/iSWaagdU2o,2
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/I0CEQsrhM1 https://t.co/3wx5K8It6N",2
"RT @brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…",1
"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/CiNjLlvbh2 by #Ary_AntiPT via @c0nvey",0
RT @MPCPE: Governador de Minas usa helicóptero do Estado para buscar filho em festa https://t.co/1y2rS0Ifjv,0
Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/2KUJmYCaYc,1
BB e Estado de MG travam disputa jurídica envolvendo depósitos judiciais. https://t.co/TrJ3b1wzuy,0
@OAB_MG Segue o causador da nota https://t.co/4KoFl11vNW,1
"Tentativa de fuga é impedida no presídio de Mariana, diz secretaria https://t.co/YUa5alLE2M https://t.co/Tifbn4q1is",2
"RT @brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…",1
"PM prende rapaz por vadiagem e uso de drogas no Centro de Raul Soares, MG https://t.co/euuFL82SBd https://t.co/mcnWoavHiR",2
Prefeitura de Uberlândia decreta estado de calamidade financeira https://t.co/4zqQel7jsO,0
Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/ESDKoHuxHQ https://t.co/nVWVqFfpg1,2
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjPjCAC https://t.co/s9yOwjCAmu",2
RT @JBarbosa2014: A FÓRMULA DO FRACASSO: O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…,0
Reginaldo Lopes o político mais SALAFRÁRIO do estado de Minas Gerais. Nem o Pimentel é igual.,1
"Com apoio do @governomg, BH-TEC anuncia expansão baseada em modelo pioneiro no Brasil https://t.co/qwSRyWqeCK https://t.co/ln6Mk8rYQZ",2
RT @adilsonjr11: BB avisa Justiça que governo de MG não tem recursos em conta judicial. + Helicóptero o Gov de Minas o Pilantrel tem. https…,0
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG: Na casa de um deles, a PM ainda encontrou… https://t.co/jto1bKgpa9",2
eu nasci no fim do mundo de MG e achava q o estado todo era daquele jeito mas uberlândia eh top,1
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,0
"PM prende rapaz por vadiagem e uso de drogas no Centro de Raul Soares, MG https://t.co/v5xCrs5wJM https://t.co/DeHUcwNMGx",2
Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região https://t.co/BWiVCvOTbO https://t.co/L8rTxDhv2D,2
RT @VinnyLuciano22: Chga ao fim ano marcado pela crise política rcessão econômica e luto nas artes e no esporte-Politica-Estado de Minas ht…,1
"Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/fX7zpchBmL",0
RT @1914BrunoSEP: @filiperabelo @JocaMani É apenas uma proposta pelo reserva do Fred (tá caro!)... Não é a compra do Estado de Minas (Tchê…,1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/CpNth7x45l,2
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/5rAdAP0Ivp,2
Homem é preso em Sabará suspeito de estupro e roubo de celular https://t.co/adXw1j3W2b https://t.co/OncQSawClG,2
Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/hFUQcVW8bO https://t.co/8nhFYfTuD9,2
Polícia Militar apreende autor de tráfico de drogas em Ouro Preto-MG https://t.co/CA3LY7wcYB,2
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/J2c9s2MQfl,2
RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos. https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A,2
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/u9gknGgcLO #SomosTodosDilma #Raynniere #BuyRaynniereO…,2
"PM apreende armas de fogo, munições e drogas em Juiz de Fora https://t.co/oNIYDKsrMJ https://t.co/a1dACzyH7H",2
"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",1
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
@PMMG190 - 7º BPM - POMPÉU: Policiais prendem suspeitos de tráfico de drogas https://t.co/nv86jS8aHS,2
Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/UWSCZiJ4vF,1
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
Cão da PM encontra drogas e homem é preso em Montes Claros https://t.co/GtHpZAvKpV,2
RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos. https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A,2
"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/IfpMHBRtE4",2
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/TIrrAFLpgh,0
Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/oWEeXp0nyV https://t.co/L6L0NKqrna,2
"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/tlyCplvy1H",2
RT @jornalhojeemdia: Exército em Minas envia tropas para reforço da segurança no Espírito Santo https://t.co/ZMiWgnGdr9 https://t.co/Bec4OO…,2
"Três são presos após furto a loja em shopping de Varginha, MG https://t.co/aHKwAMVJpP https://t.co/q5DDAVtFXW",2
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
"RT @ofalador125: Com o pai preso,filhos de Eduardo Cunha curtem a via adoidado neste verão(Jornal estado de minas)Preocupados né  ? https:/…",1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
RT @JBarbosa2014: A FÓRMULA DO FRACASSO: O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…,0
RT @sbpaiva: Governo de Minas dá respostas à Justiça sobre calamidade financeira - Politica - Estado de Minas https://t.co/6jxqEJVYra,1
"RT @AriSirius: Corruptos do PT @bobjackk @oipanue  Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/StujBMYQTg…",0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/H6WbEqzsUH,2
POMPÉU-MG: Assista o momento da prisão dos responsáveis pelo tiroteio em frente ao quartel… https://t.co/Ydn24BWYxp https://t.co/woZvIJ5qBP,2
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
@PMMG190 - Prisão por tráfico de drogas em Mantena https://t.co/iqYDhqMqNj,2
RT @utherpendragon3: Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tudo q…,0
"RT @MatosValtecio: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @UOLNoticias @UOL  https://t.co/qYsjegqK…",0
RT @implicante_org: Governo investigará se vandalismo em Brasília foi pago com dinheiro público https://t.co/AayxI4Kq4L https://t.co/wZLciT…,1
"Minas Gerais é o estado com mais universidades públicas. precisamente, 11 no total Minas amo você ♥",2
"I'm at Ibit Park in Governador Valadares, MG https://t.co/0ZgfGU6Ngy",1
"Saudade 0 (@ Tribunal de Justiça do Estado de Minas Gerais (TJMG) in Belo Horizonte, MG) https://t.co/8VCxS7OXhs",1
